list_name,itemname,material,quantity,description,latitude,longitude,altitude,radius,location,timestamp,dt,project_name,username,manual_upload,event_name,id,log_index
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.051086684503","-118.26495881481","94.613708987832","14.253958628019","Los Angeles, California, United States of America","20240313193907","2024-03-13 19:39:07","Default","Rosaliel","0","","2815879","73261"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.051114056098","-118.2649974047","94.577345752157","14.253812849304","Los Angeles, California, United States of America","20240313193910","2024-03-13 19:39:10","Default","Rosaliel","0","","2815880","73261"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.051549934243","-118.26611980839","94.395743742585","14.242768013671","Los Angeles, California, United States of America","20240313194029","2024-03-13 19:40:29","Default","Rosaliel","0","","2815885","73261"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.040296928423","-118.21756659686","82.497944341041","4.7374657959586","Los Angeles, California, United States of America","20240326231602","2024-03-26 23:16:02","Default","Debony Garcia","0","","2825305","73506"
"4ocean Marine Debris Tracker","Toothbrushes/Floss Picks","ALL ITEMS","1","","34.04039538147","-118.21651876989","92.341532490216","4.7218205458752","Los Angeles, California, United States of America","20240326231915","2024-03-26 23:19:15","Default","Debony Garcia","0","","2825318","73506"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","73","","26.4060565","-80.1128051","-22.3999996185","24.9039993286","Boca Raton, Florida, United States of America","20191125133148","2019-11-25 13:31:48","","4ocean","0","","575296","18102"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","67","","45.7043838501","-121.526473999","132.116149902","65","Hood River, Oregon, United States of America","20200304165827","2020-03-04 16:58:27","","Zat_The_Rat","0","","655613","19952"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","30.2290496826","-81.4111938477","2.57697200775","13.8776521683","Palm Valley, Florida, United States of America","20200308033435","2020-03-08 03:34:35","","102233943 (SciStarter)","0","","659234","20096"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","2","","37.1182098389","22.903886795","10.3536520004","1128.11437988","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085337","2020-08-06 08:53:37","","RobinH","0","","749968","22459"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","37.1182098389","22.903886795","10.3536520004","1128.11437988","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085337","2020-08-06 08:53:37","","RobinH","0","","749969","22459"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","37.1182098389","22.903886795","10.3536520004","1128.11437988","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085338","2020-08-06 08:53:38","","RobinH","0","","749970","22459"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","37.1182098389","22.903886795","10.3536520004","1128.11437988","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085339","2020-08-06 08:53:39","","RobinH","0","","749971","22459"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","37.1182098389","22.903886795","10.3536520004","1128.11437988","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085339","2020-08-06 08:53:39","","RobinH","0","","749972","22459"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","37.1182098389","22.903886795","10.3536520004","1128.11437988","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085340","2020-08-06 08:53:40","","RobinH","0","","749973","22459"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","37.1182098389","22.903886795","10.3536520004","1128.11437988","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085340","2020-08-06 08:53:40","","RobinH","0","","749974","22459"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","37.1182098389","22.903886795","10.3536520004","1128.11437988","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806085341","2020-08-06 08:53:41","","RobinH","0","","749975","22459"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","37.1112823486","22.9063472748","12.4466686249","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092855","2020-08-06 09:28:55","","RobinH","0","","750017","22460"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","37.1112823486","22.9063491821","12.4096517563","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092856","2020-08-06 09:28:56","","RobinH","0","","750018","22460"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","37.1112823486","22.9063491821","12.4096517563","6.0009059906","Arcadia Regional Unit, Peloponnese, Western Greece and the Ionian, Greece","20200806092857","2020-08-06 09:28:57","","RobinH","0","","750019","22460"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","2","","35.136692047119","-75.909034729004","-0.00029185207677074","8000","Ocracoke, North Carolina, United States of America","20201122132010","2020-11-22 13:20:10","","Ocracoke ","0","","854343","24943"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","35.110275268555","-75.974639892578","0.000000000010887816689897","573.70660400391","Ocracoke, North Carolina, United States of America","20201213001136","2020-12-13 00:11:36","","Ocracoke ","0","","878976","25497"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","35.110233306885","-75.974517822266","5.936580657959","10","Ocracoke, North Carolina, United States of America","20201219033042","2020-12-19 03:30:42","","Ocracoke ","0","","883208","25594"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","35.110260009766","-75.974456787109","0","285.39932250977","Ocracoke, North Carolina, United States of America","20210203184437","2021-02-03 18:44:37","","Ocracoke ","0","","918126","26386"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","42.290004730225","-71.63703918457","93.689376831055","19.168350219727","Westborough, Massachusetts, United States of America","20210225033005","2021-02-25 03:30:05","","coco jiang","0","","942429","26848"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","42.290004730225","-71.63703918457","93.689376831055","19.168350219727","Westborough, Massachusetts, United States of America","20210225033005","2021-02-25 03:30:05","","coco jiang","0","","942430","26848"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","34.696736207861","-76.780117234067","2.5198387801647","4.7992161386296","Atlantic Beach, North Carolina, United States of America","20210430210903","2021-04-30 21:09:03","Default","102335272 (SciStarter)","0","","1546149","38762"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","33.177901482983","-117.3296588385","15.854485451359","65","Carlsbad, California, United States of America","20210705181115","2021-07-05 18:11:15","Default","georgecornell","0","","1631956","41896"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","33.46359008814","-117.68491513051","5.6237354278564","6.0009062052607","Dana Point, California, United States of America","20210911153615","2021-09-11 15:36:15","Default","ballisonsurfer","0","","1720027","44276"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","33.804327228124","-83.92765530594","290.21113423537","4.8591440261125","Loganville, Georgia, United States of America","20210914210520","2021-09-14 21:05:20","Default","Binderd22","0","","1731228","44476"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","33.459573057532","-117.67555282769","5.6237354278564","6.0009062052607","Capistrano Beach, California, United States of America","20210918165903","2021-09-18 16:59:03","Default","ballisonsurfer","0","","1739105","44681"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","42.363641139625","-71.26066043717","49.535573959351","65","Waltham, Massachusetts, United States of America","20211017210234","2021-10-17 21:02:34","Default","102381917 (SciStarter)","0","","1792059","45926"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","5","","28.396754167069","-80.611889837385","2.5809288024902","6.0299323950301","Cape Canaveral, Florida, United States of America","20211125192501","2021-11-25 19:25:01","Default","LortonJM","0","","1845600","47006"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","34.734336514805","-76.793376999197","7.0768018569797","4.7460032582471","Morehead City, North Carolina, United States of America","20221118134554","2022-11-18 13:45:54","Default","emmav8806","0","","2277295","57465"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","40.55786067158","-73.916831351885","6.1826171875","3.5355339059327","New York, New York, United States of America","20230805164142","2023-08-05 16:41:42","Default","Etandau","0","","2574563","68285"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","34.099796065584","-118.12582252905","152.64035808854","4.73276072645","Los Angeles County, California, United States of America","20240221191547","2024-02-21 19:15:47","Default","Debony Garcia","0","","2793737","72694"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","33.960510996128","-118.27559679531","42.386941702276","9.4061842294061","Los Angeles, California, United States of America","20240225205540","2024-02-25 20:55:40","Default","Mintzuki","0","","2796988","72809"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","34.051083901932","-118.26497734554","95.361174972728","14.243328509952","Los Angeles, California, United States of America","20240313194553","2024-03-13 19:45:53","Default","Rosaliel","0","","2815890","73261"
"4ocean Marine Debris Tracker","Fishing Line/Net","ALL ITEMS","1","","34.039313466196","-118.21773785479","91.370581188239","4.7403932037096","Los Angeles, California, United States of America","20240326231057","2024-03-26 23:10:57","Default","Debony Garcia","0","","2825279","73506"
"4ocean Marine Debris Tracker","Syringes","ALL ITEMS","11","","51.8670654297","-8.50033092499","54.4986953735","8.00120830536","Ballincollig - Carrigaline, Ireland","20191018201719","2019-10-18 20:17:19","","LitterMapper","0","","545137","17442"
"4ocean Marine Debris Tracker","Syringes","ALL ITEMS","2","","26.406053","-80.1128104","-25","24.7749996185","Boca Raton, Florida, United States of America","20191125133154","2019-11-25 13:31:54","","4ocean","0","","575297","18102"
"4ocean Marine Debris Tracker","Syringes","ALL ITEMS","1","","35.136692047119","-75.909034729004","-0.00029185207677074","8000","Ocracoke, North Carolina, United States of America","20201122132007","2020-11-22 13:20:07","","Ocracoke ","0","","854342","24943"
"4ocean Marine Debris Tracker","Syringes","ALL ITEMS","1","","42.363641139625","-71.26066043717","49.535573959351","65","Waltham, Massachusetts, United States of America","20211017210234","2021-10-17 21:02:34","Default","102381917 (SciStarter)","0","","1792060","45926"
"4ocean Marine Debris Tracker","Syringes","ALL ITEMS","1","","33.463629995461","-117.68488777942","5.6237354278564","6.0009062052607","Dana Point, California, United States of America","20211107174038","2021-11-07 17:40:38","Default","ballisonsurfer","0","","1828069","46589"
"4ocean Marine Debris Tracker","Syringes","ALL ITEMS","1","","28.396754167069","-80.611889837385","2.5809288024902","6.0299323950301","Cape Canaveral, Florida, United States of America","20211125192501","2021-11-25 19:25:01","Default","LortonJM","0","","1845601","47006"
"4ocean Marine Debris Tracker","Syringes","ALL ITEMS","1","","34.054395163852","-118.14122052382","204.82547423616","4.7359700214883","Monterey Park, California, United States of America","20240312222807","2024-03-12 22:28:07","Default","Debony Garcia","0","","2815263","73237"
"4ocean Marine Debris Tracker","Syringes","ALL ITEMS","1","","34.005423518823","-117.86936602707","156.16913937125","4.7355330143183","West Covina, California, United States of America","20240313191948","2024-03-13 19:19:48","Default","MattPin45","0","","2815743","73254"
"4ocean Marine Debris Tracker","Syringes","ALL ITEMS","1","","34.050814686735","-118.26328721543","98.190259287134","15.281081677642","Los Angeles, California, United States of America","20240313193644","2024-03-13 19:36:44","Default","Rosaliel","0","","2815854","73261"
"4ocean Marine Debris Tracker","Shoes","ALL ITEMS","6","","51.8670654297","-8.50032711029","54.4938468933","8.00120830536","Ballincollig - Carrigaline, Ireland","20191018201722","2019-10-18 20:17:22","","LitterMapper","0","","545138","17442"
"4ocean Marine Debris Tracker","Shoes","ALL ITEMS","30","","26.4060467","-80.1128221","-22.3999996185","25.3090000153","Boca Raton, Florida, United States of America","20191125133159","2019-11-25 13:31:59","","4ocean","0","","575298","18102"
